name,address,price,foot,footprice,district,"tag"
惠安苑F座高層3室,華蘭路2-12號,1100,894,12304,康怡鰂魚涌,"分層單位
大廈
有寵屋苑"
新威園C座高層4室,英皇道989-991A號,620,506,12252,康怡鰂魚涌,"分層單位
大廈
有寵屋苑"
康景花園D座低層1室,康柏徑10號,670,559,11985,康怡鰂魚涌,"分層單位
大廈"
中興大廈中層9室,濱海街1-13A號,430,360,11944,康怡鰂魚涌,"分層單位
大廈"
惠安苑B座中層4室,華蘭路2-12號,1050,894,11744,康怡鰂魚涌,"分層單位
大廈
有寵屋苑"
益昌大廈中層8室,英皇道1046號,350,299,11705,康怡鰂魚涌,"分層單位
大廈"
益發大廈中層44室,英皇道1048-1056號,355,311,11414,康怡鰂魚涌,"分層單位
大廈"
益發大廈中層27室,英皇道1048-1056號,439,389,11285,康怡鰂魚涌,"分層單位
大廈"
得利大廈中層15室,英皇道993號,420,374,11229,康怡鰂魚涌,"分層單位
大廈"
新威園F座高層3室,英皇道989-991A號,650,580,11206,康怡鰂魚涌,"分層單位
大廈
有寵屋苑"
海景樓高層16室,英皇道1010-1026號,410,371,11051,康怡鰂魚涌,"分層單位
大廈
有寵屋苑"
得利大廈高層4室,英皇道993號,420,384,10937,康怡鰂魚涌,"分層單位
大廈"
得利大廈中層6室,英皇道993號,460,423,10874,康怡鰂魚涌,"分層單位
大廈"
寶利大廈高層8室,英皇道995號,380,350,10857,康怡鰂魚涌,"分層單位
大廈"
寶利大廈高層5室,英皇道995號,320,295,10847,康怡鰂魚涌,"分層單位
大廈"
惠利大廈高層13室,英皇道997號,250,237,10548,康怡鰂魚涌,"分層單位
大廈"
得利大廈高層15室,英皇道993號,270,257,10505,康怡鰂魚涌,"分層單位
大廈"
益發大廈低層43室,英皇道1048-1056號,323,315,10253,康怡鰂魚涌,"分層單位
大廈"
益昌大廈低層11室,英皇道1046號,378,372,10161,康怡鰂魚涌,"分層單位
大廈"
康景花園A座低層2室,康柏徑10號,850,845,10059,康怡鰂魚涌,"分層單位
大廈
露台"
得利大廈低層6室,英皇道993號,420,423,9929,康怡鰂魚涌,"分層單位
大廈"
海景樓低層4室,英皇道1010-1026號,380,424,8962,康怡鰂魚涌,"分層單位
大廈
有寵屋苑"
惠利大廈低層4室,英皇道997號,288,348,8275,康怡鰂魚涌,"分層單位
大廈"
康山花園1座中層G室,英皇道1110-1128號,780,592,,康怡鰂魚涌,"分層單位
大廈"
康山花園2座高層E室,英皇道1112號,768,431,,康怡鰂魚涌,"分層單位
大廈"
康山花園9座低層B室,英皇道1126號,820,592,,康怡鰂魚涌,"分層單位
大廈"
康山花園2座高層G室,英皇道1112號,830,592,,康怡鰂魚涌,"分層單位
大廈"
康山花園9座高層D室,英皇道1126號,750,431,,康怡鰂魚涌,"分層單位
大廈"
康山花園2座低層A室,英皇道1112號,800,484,,康怡鰂魚涌,"分層單位
大廈"
康山花園2座中層B室,英皇道1112號,830,592,,康怡鰂魚涌,"分層單位
大廈"
康山花園8座低層D室,英皇道1124號,650,431,,康怡鰂魚涌,"分層單位
大廈
連租約"
康山花園1座低層B室,英皇道1110-1128號,910,592,,康怡鰂魚涌,"分層單位
大廈"
康山花園3座高層D室,英皇道1114號,595,484,,康怡鰂魚涌,"分層單位
大廈"
康山花園10座低層C室,英皇道1110-1128號,968,592,,康怡鰂魚涌,"分層單位
大廈"
康山花園10座高層D室,英皇道1110-1128號,730,431,,康怡鰂魚涌,"分層單位
大廈"
康山花園7座中層E室,英皇道1122號,765,484,,康怡鰂魚涌,"分層單位
大廈"
康山花園1座低層E室,英皇道1110-1128號,715,431,,康怡鰂魚涌,"分層單位
大廈"
杏花邨32座高層1室,盛泰道100號,1980,1028,19260,杏花邨,"分層單位
大廈"
杏花園2座高層C室,盛泰道100號,2000,1046,19120,杏花邨,"分層單位
大廈
車位"
杏花邨27座高層2室,盛泰道100號,1170,643,18195,杏花邨,"分層單位
大廈"
杏花邨49座低層7室,盛泰道100號,1150,659,17450,杏花邨,"分層單位
大廈"
杏花邨45座低層1室,盛泰道100號,1420,826,17191,杏花邨,"分層單位
大廈"
杏花邨28座高層2室,盛泰道100號,850,499,17034,杏花邨,"分層單位
大廈"
杏花邨16座高層6室,盛泰道100號,1400,837,16726,杏花邨,"分層單位
大廈"
杏花邨1座中層7室,盛泰道100號,990,596,16610,杏花邨,"分層單位
大廈"
杏花邨32座中層5室,盛泰道100號,930,560,16607,杏花邨,"分層單位
大廈"
杏花邨11座低層7室,盛泰道100號,738,453,16291,杏花邨,"分層單位
大廈"
杏花邨37座高層1室,盛泰道100號,998,614,16254,杏花邨,"分層單位
大廈"
杏花邨46座低層2室,盛泰道100號,1150,713,16129,杏花邨,"分層單位
大廈"
杏花邨9座高層7室,盛泰道100號,730,453,16114,杏花邨,"分層單位
大廈"
杏花邨12座高層7室,盛泰道100號,730,453,16114,杏花邨,"分層單位
大廈"
杏花邨1座高層8室,盛泰道100號,1420,888,15990,杏花邨,"分層單位
大廈"
杏花邨18座高層1室,盛泰道100號,1420,890,15955,杏花邨,"分層單位
大廈"
杏花邨12座高層7室,盛泰道100號,1330,837,15890,杏花邨,"分層單位
大廈"
杏花邨20座中層5室,盛泰道100號,750,474,15822,杏花邨,"分層單位
大廈"
杏花邨35座高層7室,盛泰道100號,780,499,15631,杏花邨,"分層單位
大廈"
杏花邨40座低層1室,盛泰道100號,1288,826,15593,杏花邨,"分層單位
大廈"
杏花邨23座低層5室,盛泰道100號,930,600,15500,杏花邨,"分層單位
大廈"
杏花邨33座低層3室,盛泰道100號,770,499,15430,杏花邨,"分層單位
大廈"
杏花邨42座中層5室,盛泰道100號,820,547,14990,杏花邨,"分層單位
大廈"
杏花邨13座中層4室,盛泰道100號,705,475,14842,杏花邨,"分層單位
大廈"
杏花邨34座高層7室,盛泰道100號,950,653,14548,杏花邨,"分層單位
大廈"
杏花邨39座高層3室,盛泰道100號,725,499,14529,杏花邨,"分層單位
大廈"
杏花邨41座高層4室,盛泰道100號,860,593,14502,杏花邨,"分層單位
大廈"
杏花邨10座中層3室,盛泰道100號,650,454,14317,杏花邨,"分層單位
大廈"
杏花邨4座中層3室,盛泰道100號,850,595,14285,杏花邨,"分層單位
大廈"
杏花邨50座低層8室,盛泰道100號,1180,826,14285,杏花邨,"分層單位
大廈"
杏花邨31座中層4室,盛泰道100號,790,561,14082,杏花邨,"分層單位
大廈"
杏花邨2座低層3室,盛泰道100號,805,595,13529,杏花邨,"分層單位
大廈
連租約"
杏花邨38座低層3室,盛泰道100號,650,499,13026,杏花邨,"分層單位
大廈"
杏花邨24座高層3室,盛泰道100號,650,499,13026,杏花邨,"分層單位
大廈"
杏花邨30座低層4室,盛泰道100號,690,560,12321,杏花邨,"分層單位
大廈"
杏花邨49座低層4室,盛泰道100號,660,547,12065,杏花邨,"分層單位
大廈"
杏花邨42座中層4室,盛泰道100號,660,547,12065,杏花邨,"分層單位
大廈"
杏花邨13座低層4室,盛泰道100號,560,475,11789,杏花邨,"分層單位
大廈"
富怡花園4座低層H室,小西灣道23號,443,592,,筲箕灣柴灣,"分層單位
大廈"
愛蝶灣2座中層A室,愛禮街2號,580,484,,筲箕灣柴灣,"分層單位
大廈"
樂翠臺2座高層A室,泰民街11號,843,862,,筲箕灣柴灣,"分層單位
大廈"
峰華邨曉峰樓(2座)高層15室,峰霞道4-6號,280,566,,筲箕灣柴灣,"分層單位
大廈"
富景花園4座高層B室,小西灣道18號,520,591,,筲箕灣柴灣,"分層單位
大廈"
富怡花園4座高層C室,小西灣道23號,488,592,,筲箕灣柴灣,"分層單位
大廈"
富欣花園1座中層B室,小西灣道9號,550,592,,筲箕灣柴灣,"分層單位
大廈"
山翠苑翠珮閣(A座)中層8室,大潭道200號,410,379,,筲箕灣柴灣,"分層單位
大廈"
樂翠臺1座高層A室,泰民街15號,890,862,,筲箕灣柴灣,"分層單位
大廈"
富景花園10座低層F室,小西灣道18號,380,484,,筲箕灣柴灣,"分層單位
大廈"
曉翠苑碧翠閣(B座)高層9室,曉翠街7號,528,645,,筲箕灣柴灣,"分層單位
大廈"
富景花園7座高層D室,小西灣道18號,528,587,,筲箕灣柴灣,"分層單位
大廈"
悅翠苑低層1室,茵翠街9號,560,559,,筲箕灣柴灣,"分層單位
大廈"
峰華邨秀峰樓(3座)低層2室,峰霞道4-6號,330,376,,筲箕灣柴灣,"分層單位
大廈"
富景花園7座低層F室,小西灣道18號,360,484,,筲箕灣柴灣,"分層單位
大廈"
富怡花園4座高層K室,小西灣道23號,380,431,,筲箕灣柴灣,"分層單位
大廈"
山翠苑翠碧閣(D座)低層8室,大潭道200號,430,379,,筲箕灣柴灣,"分層單位
大廈"
翠灣村翠福樓(A座)高層14室,翠灣街3號,210,376,,筲箕灣柴灣,"分層單位
大廈"
杏翠苑翠瑩閣(B座)低層5室,永泰道63號,320,407,,筲箕灣柴灣,"分層單位
大廈"
峰華邨秀峰樓(3座)低層3室,峰霞道4-6號,360,598,,筲箕灣柴灣,"分層單位
大廈"
富怡花園4座高層A室,小西灣道23號,500,592,,筲箕灣柴灣,"分層單位
大廈"
山翠苑翠碧閣(D座)低層6室,大潭道200號,485,374,,筲箕灣柴灣,"分層單位
大廈"
東濤苑曉濤閣(A座)高層8室,愛信道33號,510,406,,筲箕灣柴灣,"分層單位
大廈"
富欣花園2座低層E室,小西灣道9號,430,484,,筲箕灣柴灣,"分層單位
大廈"
富欣花園1座中層F室,小西灣道9號,403,484,,筲箕灣柴灣,"分層單位
大廈"
富欣花園2座低層E室,小西灣道9號,420,484,,筲箕灣柴灣,"分層單位
大廈"
東濤苑曉濤閣(A座)低層5室,愛信道33號,500,400,,筲箕灣柴灣,"分層單位
大廈"
東濤苑暉濤閣(C座)低層4室,愛信道33號,750,666,,筲箕灣柴灣,"分層單位
大廈"
東濤苑旭濤閣(B座)高層2室,愛信道33號,920,554,,筲箕灣柴灣,"分層單位
大廈"
樂軒臺3座低層B室,柴灣道350號,480,564,,筲箕灣柴灣,"分層單位
大廈"
茵翠苑茵華閣(B座)低層5室,茵翠街10號,388,546,,筲箕灣柴灣,"分層單位
大廈"
佳翠苑顯翠閣(A座)低層3室,小西灣道16號,500,606,,筲箕灣柴灣,"分層單位
大廈"
悅翠苑高層9室,茵翠街9號,650,645,,筲箕灣柴灣,"分層單位
大廈"
峰華邨秀峰樓(3座)中層1室,峰霞道4-6號,220,443,,筲箕灣柴灣,"分層單位
大廈"
悅翠苑高層6室,茵翠街9號,480,559,,筲箕灣柴灣,"分層單位
大廈"
東旭苑東麗閣(D座)低層8室,愛賢街8號,650,650,,筲箕灣柴灣,"分層單位
大廈"
形薈2座高層C室,筲箕灣道393號,1500,565,26548,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1B座高層C室,筲箕灣道393號,1350,517,26112,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島3座高層C室,柴灣道33號,5000,1960,25510,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島1座低層D室,柴灣道33號,1300,513,25341,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島2座低層B室,柴灣道33號,1350,539,25046,筲箕灣柴灣,"複式單位
大廈
有寵屋苑
露台"
藍灣半島1座高層D室,小西灣道28號,3680,1472,25000,筲箕灣柴灣,"相鄰單位
大廈
有寵屋苑"
形薈1B座中層A室,筲箕灣道393號,1200,491,24439,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1B座高層B室,筲箕灣道393號,860,358,24022,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島2座低層B室,柴灣道33號,1280,540,23703,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
形薈1B座高層E室,筲箕灣道393號,850,360,23611,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座高層E室,筲箕灣道393號,850,360,23611,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島2座中層A室,柴灣道33號,2800,1188,23569,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1B座中層B室,筲箕灣道393號,838,357,23473,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
香島1座中層B室,柴灣道33號,2000,862,23201,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島7座高層A室,小西灣道28號,3800,1643,23128,筲箕灣柴灣,"相鄰單位
大廈
有寵屋苑"
形薈2座低層C室,筲箕灣道393號,1300,565,23008,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
遠晴高層B室,筲箕灣東大街23號,628,274,22919,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1B座中層F室,筲箕灣道393號,980,431,22737,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座低層B室,筲箕灣道393號,800,353,22662,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
形薈1B座中層A室,筲箕灣道393號,1100,491,22403,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島1座低層B室,柴灣道33號,1500,670,22388,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台
平台"
藍灣半島7座高層F室,小西灣道28號,1088,487,22340,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島3座中層C室,柴灣道33號,2200,991,22199,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
遠晴低層B室,筲箕灣東大街23號,608,274,22189,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座高層G室,筲箕灣道393號,880,397,22166,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1A座高層H室,筲箕灣道393號,620,281,22064,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
譽都高層A室,筲箕灣道305號,970,446,21748,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座高層J室,筲箕灣道393號,920,429,21445,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島9座高層C室,小西灣道28號,3300,1545,21359,筲箕灣柴灣,"相鄰單位
大廈
有寵屋苑"
藍灣半島6座中層D室,小西灣道28號,1800,847,21251,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1A座中層D室,筲箕灣道393號,700,330,21212,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
形薈1B座中層G室,筲箕灣道393號,680,329,20668,筲箕灣柴灣,"相鄰單位
大廈
有寵屋苑
露台"
香島1座中層D室,柴灣道33號,1050,513,20467,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島5座低層D室,柴灣道33號,1050,513,20467,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島5座中層B室,柴灣道33號,1728,845,20449,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島3座低層A室,柴灣道33號,1750,861,20325,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島3座低層D室,柴灣道33號,1400,692,20231,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島5座高層H室,小西灣道28號,650,323,20123,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島6座高層C室,小西灣道28號,1680,848,19811,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1A座中層B室,筲箕灣道393號,920,469,19616,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島2座高層H室,小西灣道28號,850,436,19495,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島3座高層F室,小西灣道28號,880,455,19340,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
康華大廈1座低層D室,南康街18號,500,260,19230,筲箕灣柴灣,"分層單位
大廈"
藍灣半島8座低層D室,小西灣道28號,1580,825,19151,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座中層H室,筲箕灣道393號,760,397,19143,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1A座高層E室,筲箕灣道393號,580,307,18892,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島3座中層B室,小西灣道28號,1375,733,18758,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座低層G室,筲箕灣道393號,880,471,18683,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島9座高層D室,小西灣道28號,1400,752,18617,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1B座低層F室,筲箕灣道393號,800,431,18561,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
連租約"
香島2座低層E室,柴灣道33號,898,484,18553,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島6座低層B室,小西灣道28號,1500,811,18495,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島1座中層C室,小西灣道28號,1350,733,18417,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1B座低層E室,筲箕灣道393號,660,360,18333,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島5座低層D室,柴灣道33號,938,513,18284,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島6座低層F室,小西灣道28號,898,492,18252,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島7座高層G室,小西灣道28號,830,455,18241,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈2座高層D室,筲箕灣道393號,580,318,18238,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島7座低層D室,小西灣道28號,1328,729,18216,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島1座低層C室,柴灣道33號,1300,715,18181,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島5座中層G室,小西灣道28號,830,457,18161,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1A座中層J室,筲箕灣道393號,600,333,18018,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
藍灣半島1座高層C室,小西灣道28號,1350,751,17976,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
連租約"
形薈1A座中層J室,筲箕灣道393號,598,333,17957,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
藍灣半島5座低層F室,小西灣道28號,820,457,17943,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
形薈1A座低層G室,筲箕灣道393號,500,281,17793,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
樂融軒低層B室,筲箕灣道333號,890,501,17764,筲箕灣柴灣,"分層單位
大廈
有寵屋苑
露台"
峻峰花園A座高層1室,寶文街1號,1050,594,17676,筲箕灣柴灣,"分層單位
大廈"
藍灣半島9座中層D室,小西灣道28號,1280,734,17438,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島3座低層D室,小西灣道28號,1040,597,17420,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
香島3座中層D室,柴灣道33號,1200,692,17341,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
藍灣半島1座低層C室,小西灣道28號,1268,733,17298,筲箕灣柴灣,"分層單位
大廈
有寵屋苑"
